CUSTNO,ASSO,COMPETITOR,PURDATE,GENDER,AGE,AREA,FREQ,MNAME,JOINMONTH
14674,B_MOBILE/APP,,,,,,2.0,,
14676,B_MOBILE/APP,,,,,,15.0,,
14680,A_MOBILE/APP,,,,,,5.0,,
14682,B_MOBILE/APP,,,,,,6.0,,
14685,B_MOBILE/APP,,,,,,34.0,,
14687,D_MOBILE/APP,,,,,,1.0,,
14693,B_MOBILE/APP,,,,,,39.0,,
14695,B_MOBILE/APP,,,,,,41.0,,
14700,A_MOBILE/APP,,,,,,3.0,,
14700,B_MOBILE/APP,,,,,,12.0,,
14705,A_MOBILE/APP,,,,,,4.0,,
14705,B_MOBILE/APP,,,,,,12.0,,
14710,B_MOBILE/APP,,,,,,12.0,,
14712,B_MOBILE/APP,,,,,,44.0,,
14717,B_MOBILE/APP,,,,,,10.0,,
14721,A_MOBILE/APP,,,,,,14.0,,
14723,B_MOBILE/APP,,,,,,3.0,,
14725,B_MOBILE/APP,,,,,,23.0,,
14726,B_MOBILE/APP,,,,,,1.0,,
14727,A_MOBILE/APP,,,,,,1.0,,
14729,B_MOBILE/APP,,,,,,3.0,,
14730,B_MOBILE/APP,,,,,,7.0,,
14734,B_MOBILE/APP,,,,,,46.0,,
14740,B_MOBILE/APP,,,,,,3.0,,
14747,A_MOBILE/APP,,,,,,3.0,,
14747,B_MOBILE/APP,,,,,,15.0,,
14749,B_MOBILE/APP,,,,,,13.0,,
14751,B_MOBILE/APP,,,,,,14.0,,
14753,B_MOBILE/APP,,,,,,10.0,,
14760,D_MOBILE/APP,,,,,,1.0,,
14763,A_MOBILE/APP,,,,,,10.0,,
14766,B_MOBILE/APP,,,,,,8.0,,
14767,B_MOBILE/APP,,,,,,3.0,,
14770,B_MOBILE/APP,,,,,,8.0,,
14773,B_MOBILE/APP,,,,,,38.0,,
14775,D_MOBILE/APP,,,,,,1.0,,
14776,B_MOBILE/APP,,,,,,11.0,,
14778,B_MOBILE/APP,,,,,,33.0,,
14779,A_MOBILE/APP,,,,,,1.0,,
14782,B_MOBILE/APP,,,,,,5.0,,
14784,B_MOBILE/APP,,,,,,1.0,,
14786,B_MOBILE/APP,,,,,,96.0,,
14789,B_MOBILE/APP,,,,,,1.0,,
14793,B_MOBILE/APP,,,,,,8.0,,
14794,B_MOBILE/APP,,,,,,8.0,,
14797,B_MOBILE/APP,,,,,,9.0,,
14798,B_MOBILE/APP,,,,,,47.0,,
14803,B_MOBILE/APP,,,,,,36.0,,
14807,B_MOBILE/APP,,,,,,7.0,,
14808,B_MOBILE/APP,,,,,,2.0,,
14812,B_MOBILE/APP,,,,,,24.0,,
14814,B_MOBILE/APP,,,,,,25.0,,
14816,B_MOBILE/APP,,,,,,18.0,,
14819,B_MOBILE/APP,,,,,,23.0,,
14823,B_MOBILE/APP,,,,,,2.0,,
14826,A_MOBILE/APP,,,,,,5.0,,
14827,B_MOBILE/APP,,,,,,5.0,,
14833,B_MOBILE/APP,,,,,,4.0,,
14834,A_MOBILE/APP,,,,,,4.0,,
14834,C_MOBILE/APP,,,,,,1.0,,
14835,D_MOBILE/APP,,,,,,1.0,,
14839,B_MOBILE/APP,,,,,,6.0,,
14850,A_MOBILE/APP,,,,,,4.0,,
14857,B_MOBILE/APP,,,,,,50.0,,
14859,B_MOBILE/APP,,,,,,39.0,,
14861,B_MOBILE/APP,,,,,,8.0,,
14862,D_MOBILE/APP,,,,,,4.0,,
14863,B_MOBILE/APP,,,,,,3.0,,
14864,B_MOBILE/APP,,,,,,15.0,,
14867,B_MOBILE/APP,,,,,,31.0,,
14868,A_MOBILE/APP,,,,,,16.0,,
14868,B_MOBILE/APP,,,,,,6.0,,
14869,A_MOBILE/APP,,,,,,86.0,,
14869,B_MOBILE/APP,,,,,,6.0,,
14870,B_MOBILE/APP,,,,,,2.0,,
14871,A_MOBILE/APP,,,,,,14.0,,
14873,B_MOBILE/APP,,,,,,2.0,,
14875,B_MOBILE/APP,,,,,,29.0,,
14877,B_MOBILE/APP,,,,,,2.0,,
14879,B_MOBILE/APP,,,,,,3.0,,
14883,A_MOBILE/APP,,,,,,34.0,,
14883,B_MOBILE/APP,,,,,,16.0,,
14884,B_MOBILE/APP,,,,,,8.0,,
14885,B_MOBILE/APP,,,,,,29.0,,
14886,B_MOBILE/APP,,,,,,13.0,,
14891,B_MOBILE/APP,,,,,,6.0,,
14895,B_MOBILE/APP,,,,,,19.0,,
14896,B_MOBILE/APP,,,,,,17.0,,
14902,B_MOBILE/APP,,,,,,5.0,,
14905,A_MOBILE/APP,,,,,,4.0,,
14909,B_MOBILE/APP,,,,,,6.0,,
14915,B_MOBILE/APP,,,,,,6.0,,
14916,B_MOBILE/APP,,,,,,1.0,,
14917,B_MOBILE/APP,,,,,,1.0,,
14919,A_MOBILE/APP,,,,,,3.0,,
14919,B_MOBILE/APP,,,,,,16.0,,
14920,A_MOBILE/APP,,,,,,1.0,,
14920,B_MOBILE/APP,,,,,,17.0,,
14923,D_MOBILE/APP,,,,,,1.0,,
14924,B_MOBILE/APP,,,,,,22.0,,
14929,B_MOBILE/APP,,,,,,57.0,,
14930,D_MOBILE/APP,,,,,,1.0,,
14935,B_MOBILE/APP,,,,,,47.0,,
14937,B_MOBILE/APP,,,,,,13.0,,
14938,B_MOBILE/APP,,,,,,4.0,,
14939,A_MOBILE/APP,,,,,,9.0,,
14939,B_MOBILE/APP,,,,,,1.0,,
14942,A_MOBILE/APP,,,,,,26.0,,
14943,B_MOBILE/APP,,,,,,13.0,,
14950,B_MOBILE/APP,,,,,,1.0,,
14962,B_MOBILE/APP,,,,,,11.0,,
14967,D_MOBILE/APP,,,,,,2.0,,
14972,B_MOBILE/APP,,,,,,13.0,,
14976,B_MOBILE/APP,,,,,,35.0,,
14978,B_MOBILE/APP,,,,,,20.0,,
14986,B_MOBILE/APP,,,,,,37.0,,
14987,B_MOBILE/APP,,,,,,59.0,,
14991,A_MOBILE/APP,,,,,,2.0,,
14992,B_MOBILE/APP,,,,,,15.0,,
15000,D_MOBILE/APP,,,,,,1.0,,
15002,B_MOBILE/APP,,,,,,46.0,,
15003,B_MOBILE/APP,,,,,,34.0,,
15006,B_MOBILE/APP,,,,,,4.0,,
15007,B_MOBILE/APP,,,,,,2.0,,
15008,B_MOBILE/APP,,,,,,1.0,,
15009,B_MOBILE/APP,,,,,,7.0,,
15017,B_MOBILE/APP,,,,,,22.0,,
15021,A_MOBILE/APP,,,,,,10.0,,
15023,B_MOBILE/APP,,,,,,3.0,,
15024,A_MOBILE/APP,,,,,,4.0,,
15024,B_MOBILE/APP,,,,,,5.0,,
15027,B_MOBILE/APP,,,,,,27.0,,
15029,B_MOBILE/APP,,,,,,6.0,,
15033,C_MOBILE/APP,,,,,,2.0,,
15034,B_MOBILE/APP,,,,,,35.0,,
15037,B_MOBILE/APP,,,,,,12.0,,
15038,A_MOBILE/APP,,,,,,12.0,,
15039,B_MOBILE/APP,,,,,,19.0,,
15043,B_MOBILE/APP,,,,,,15.0,,
15045,D_MOBILE/APP,,,,,,2.0,,
15047,B_MOBILE/APP,,,,,,34.0,,
15048,B_MOBILE/APP,,,,,,1.0,,
15052,A_MOBILE/APP,,,,,,5.0,,
15052,B_MOBILE/APP,,,,,,35.0,,
15056,A_MOBILE/APP,,,,,,5.0,,
15058,B_MOBILE/APP,,,,,,31.0,,
15063,A_MOBILE/APP,,,,,,10.0,,
15074,B_MOBILE/APP,,,,,,45.0,,
15075,D_MOBILE/APP,,,,,,1.0,,
15076,D_MOBILE/APP,,,,,,7.0,,
15077,A_MOBILE/APP,,,,,,4.0,,
15079,B_MOBILE/APP,,,,,,2.0,,
15086,B_MOBILE/APP,,,,,,29.0,,
15088,B_MOBILE/APP,,,,,,15.0,,
15089,A_MOBILE/APP,,,,,,16.0,,
15092,B_MOBILE/APP,,,,,,23.0,,
15104,B_MOBILE/APP,,,,,,6.0,,
15107,B_MOBILE/APP,,,,,,50.0,,
15108,D_MOBILE/APP,,,,,,4.0,,
15110,B_MOBILE/APP,,,,,,1.0,,
15119,A_MOBILE/APP,,,,,,26.0,,
15119,B_MOBILE/APP,,,,,,4.0,,
15120,B_MOBILE/APP,,,,,,80.0,,
15121,B_MOBILE/APP,,,,,,5.0,,
15122,B_MOBILE/APP,,,,,,3.0,,
15123,B_MOBILE/APP,,,,,,5.0,,
15129,B_MOBILE/APP,,,,,,27.0,,
15130,A_MOBILE/APP,,,,,,1.0,,
15130,B_MOBILE/APP,,,,,,14.0,,
15132,B_MOBILE/APP,,,,,,29.0,,
15134,B_MOBILE/APP,,,,,,11.0,,
15136,B_MOBILE/APP,,,,,,26.0,,
15137,B_MOBILE/APP,,,,,,19.0,,
15138,B_MOBILE/APP,,,,,,7.0,,
15141,A_MOBILE/APP,,,,,,4.0,,
15144,A_MOBILE/APP,,,,,,10.0,,
15145,A_MOBILE/APP,,,,,,1.0,,
15146,A_MOBILE/APP,,,,,,4.0,,
15146,B_MOBILE/APP,,,,,,4.0,,
15148,A_MOBILE/APP,,,,,,7.0,,
15148,B_MOBILE/APP,,,,,,4.0,,
15152,B_MOBILE/APP,,,,,,26.0,,
15153,B_MOBILE/APP,,,,,,2.0,,
15154,B_MOBILE/APP,,,,,,49.0,,
15160,A_MOBILE/APP,,,,,,1.0,,
15160,B_MOBILE/APP,,,,,,41.0,,
15162,B_MOBILE/APP,,,,,,50.0,,
15164,B_MOBILE/APP,,,,,,1.0,,
15166,B_MOBILE/APP,,,,,,12.0,,
15168,B_MOBILE/APP,,,,,,20.0,,
15174,C_MOBILE/APP,,,,,,1.0,,
15174,D_MOBILE/APP,,,,,,1.0,,
15177,B_MOBILE/APP,,,,,,4.0,,
15183,B_MOBILE/APP,,,,,,19.0,,
15185,A_MOBILE/APP,,,,,,1.0,,
15193,B_MOBILE/APP,,,,,,1.0,,
15194,B_MOBILE/APP,,,,,,5.0,,
15195,B_MOBILE/APP,,,,,,3.0,,
15197,B_MOBILE/APP,,,,,,23.0,,
15198,B_MOBILE/APP,,,,,,21.0,,
15202,C_MOBILE/APP,,,,,,1.0,,
15203,B_MOBILE/APP,,,,,,1.0,,
15205,B_MOBILE/APP,,,,,,18.0,,
15207,B_MOBILE/APP,,,,,,1.0,,
15208,B_MOBILE/APP,,,,,,45.0,,
15209,B_MOBILE/APP,,,,,,35.0,,
15210,B_MOBILE/APP,,,,,,11.0,,
15213,B_MOBILE/APP,,,,,,26.0,,
15217,A_MOBILE/APP,,,,,,3.0,,
15218,B_MOBILE/APP,,,,,,33.0,,
15220,B_MOBILE/APP,,,,,,21.0,,
15221,B_MOBILE/APP,,,,,,3.0,,
15225,B_MOBILE/APP,,,,,,9.0,,
15229,B_MOBILE/APP,,,,,,8.0,,
15231,B_MOBILE/APP,,,,,,32.0,,
15234,B_MOBILE/APP,,,,,,33.0,,
15240,B_MOBILE/APP,,,,,,35.0,,
15242,B_MOBILE/APP,,,,,,22.0,,
15244,B_MOBILE/APP,,,,,,38.0,,
15251,B_MOBILE/APP,,,,,,37.0,,
15253,B_MOBILE/APP,,,,,,28.0,,
15255,B_MOBILE/APP,,,,,,70.0,,
15260,B_MOBILE/APP,,,,,,18.0,,
15262,B_MOBILE/APP,,,,,,44.0,,
15263,B_MOBILE/APP,,,,,,6.0,,
15267,B_MOBILE/APP,,,,,,1.0,,
15271,B_MOBILE/APP,,,,,,16.0,,
15272,B_MOBILE/APP,,,,,,3.0,,
15274,B_MOBILE/APP,,,,,,21.0,,
15276,B_MOBILE/APP,,,,,,15.0,,
15279,B_MOBILE/APP,,,,,,1.0,,
15292,B_MOBILE/APP,,,,,,18.0,,
15293,B_MOBILE/APP,,,,,,18.0,,
15297,B_MOBILE/APP,,,,,,7.0,,
15298,A_MOBILE/APP,,,,,,10.0,,
15298,B_MOBILE/APP,,,,,,11.0,,
15301,D_MOBILE/APP,,,,,,3.0,,
15303,B_MOBILE/APP,,,,,,5.0,,
15304,B_MOBILE/APP,,,,,,23.0,,
15306,A_MOBILE/APP,,,,,,1.0,,
15307,B_MOBILE/APP,,,,,,12.0,,
15309,B_MOBILE/APP,,,,,,2.0,,
15311,A_MOBILE/APP,,,,,,1.0,,
15315,D_MOBILE/APP,,,,,,1.0,,
15322,B_MOBILE/APP,,,,,,1.0,,
15323,B_MOBILE/APP,,,,,,7.0,,
15324,B_MOBILE/APP,,,,,,3.0,,
15325,B_MOBILE/APP,,,,,,9.0,,
15335,A_MOBILE/APP,,,,,,6.0,,
15342,A_MOBILE/APP,,,,,,1.0,,
15346,B_MOBILE/APP,,,,,,26.0,,
15349,B_MOBILE/APP,,,,,,35.0,,
15350,A_MOBILE/APP,,,,,,19.0,,
15351,D_MOBILE/APP,,,,,,4.0,,
15353,B_MOBILE/APP,,,,,,17.0,,
15354,A_MOBILE/APP,,,,,,1.0,,
15354,B_MOBILE/APP,,,,,,19.0,,
15355,B_MOBILE/APP,,,,,,43.0,,
15358,B_MOBILE/APP,,,,,,6.0,,
15359,B_MOBILE/APP,,,,,,1.0,,
15361,B_MOBILE/APP,,,,,,7.0,,
15363,B_MOBILE/APP,,,,,,55.0,,
15364,B_MOBILE/APP,,,,,,33.0,,
15374,A_MOBILE/APP,,,,,,3.0,,
15380,B_MOBILE/APP,,,,,,4.0,,
15383,A_MOBILE/APP,,,,,,15.0,,
15384,A_MOBILE/APP,,,,,,1.0,,
15388,B_MOBILE/APP,,,,,,3.0,,
15389,B_MOBILE/APP,,,,,,16.0,,
15390,B_MOBILE/APP,,,,,,32.0,,
15394,B_MOBILE/APP,,,,,,2.0,,
15403,B_MOBILE/APP,,,,,,32.0,,
15405,A_MOBILE/APP,,,,,,4.0,,
15410,B_MOBILE/APP,,,,,,12.0,,
15411,B_MOBILE/APP,,,,,,1.0,,
15412,B_MOBILE/APP,,,,,,4.0,,
15420,B_MOBILE/APP,,,,,,20.0,,
15421,B_MOBILE/APP,,,,,,6.0,,
15423,A_MOBILE/APP,,,,,,28.0,,
15423,B_MOBILE/APP,,,,,,1.0,,
15425,B_MOBILE/APP,,,,,,21.0,,
15426,B_MOBILE/APP,,,,,,2.0,,
15429,A_MOBILE/APP,,,,,,2.0,,
15431,B_MOBILE/APP,,,,,,9.0,,
15436,B_MOBILE/APP,,,,,,8.0,,
15437,B_MOBILE/APP,,,,,,12.0,,
15444,B_MOBILE/APP,,,,,,1.0,,
15444,D_MOBILE/APP,,,,,,1.0,,
15446,B_MOBILE/APP,,,,,,14.0,,
15447,B_MOBILE/APP,,,,,,20.0,,
15449,B_MOBILE/APP,,,,,,1.0,,
15451,B_MOBILE/APP,,,,,,6.0,,
15454,B_MOBILE/APP,,,,,,38.0,,
15457,B_MOBILE/APP,,,,,,3.0,,
15458,B_MOBILE/APP,,,,,,25.0,,
15459,B_MOBILE/APP,,,,,,31.0,,
15464,B_MOBILE/APP,,,,,,11.0,,
15467,B_MOBILE/APP,,,,,,2.0,,
15469,A_MOBILE/APP,,,,,,27.0,,
15469,B_MOBILE/APP,,,,,,28.0,,
15475,B_MOBILE/APP,,,,,,4.0,,
15484,A_MOBILE/APP,,,,,,2.0,,
15484,B_MOBILE/APP,,,,,,4.0,,
15485,B_MOBILE/APP,,,,,,10.0,,
15486,A_MOBILE/APP,,,,,,8.0,,
15491,B_MOBILE/APP,,,,,,9.0,,
15501,B_MOBILE/APP,,,,,,1.0,,
15502,B_MOBILE/APP,,,,,,26.0,,
15506,A_MOBILE/APP,,,,,,8.0,,
15507,B_MOBILE/APP,,,,,,46.0,,
15511,B_MOBILE/APP,,,,,,3.0,,
15513,B_MOBILE/APP,,,,,,35.0,,
15515,C_MOBILE/APP,,,,,,1.0,,
15517,A_MOBILE/APP,,,,,,11.0,,
15519,B_MOBILE/APP,,,,,,13.0,,
15521,B_MOBILE/APP,,,,,,34.0,,
15524,B_MOBILE/APP,,,,,,12.0,,
15528,B_MOBILE/APP,,,,,,10.0,,
15530,B_MOBILE/APP,,,,,,9.0,,
15534,D_MOBILE/APP,,,,,,2.0,,
15535,B_MOBILE/APP,,,,,,1.0,,
15538,B_MOBILE/APP,,,,,,24.0,,
15544,B_MOBILE/APP,,,,,,8.0,,
15549,B_MOBILE/APP,,,,,,6.0,,
15551,A_MOBILE/APP,,,,,,2.0,,
15551,B_MOBILE/APP,,,,,,29.0,,
15552,B_MOBILE/APP,,,,,,20.0,,
15553,B_MOBILE/APP,,,,,,40.0,,
15555,B_MOBILE/APP,,,,,,6.0,,
15556,B_MOBILE/APP,,,,,,1.0,,
15557,B_MOBILE/APP,,,,,,25.0,,
15559,B_MOBILE/APP,,,,,,35.0,,
15561,B_MOBILE/APP,,,,,,11.0,,
15564,B_MOBILE/APP,,,,,,22.0,,
15566,B_MOBILE/APP,,,,,,34.0,,
15567,B_MOBILE/APP,,,,,,1.0,,
15573,A_MOBILE/APP,,,,,,2.0,,
15573,B_MOBILE/APP,,,,,,5.0,,
15578,D_MOBILE/APP,,,,,,1.0,,
15581,B_MOBILE/APP,,,,,,7.0,,
15583,B_MOBILE/APP,,,,,,28.0,,
15584,B_MOBILE/APP,,,,,,27.0,,
15590,B_MOBILE/APP,,,,,,3.0,,
15591,D_MOBILE/APP,,,,,,7.0,,
15593,B_MOBILE/APP,,,,,,16.0,,
15594,B_MOBILE/APP,,,,,,3.0,,
15598,B_MOBILE/APP,,,,,,6.0,,
15603,B_MOBILE/APP,,,,,,4.0,,
15604,B_MOBILE/APP,,,,,,19.0,,
15605,B_MOBILE/APP,,,,,,13.0,,
15608,B_MOBILE/APP,,,,,,30.0,,
15611,B_MOBILE/APP,,,,,,2.0,,
15618,B_MOBILE/APP,,,,,,32.0,,
15620,A_MOBILE/APP,,,,,,2.0,,
15622,A_MOBILE/APP,,,,,,5.0,,
15623,B_MOBILE/APP,,,,,,20.0,,
15631,B_MOBILE/APP,,,,,,3.0,,
15634,A_MOBILE/APP,,,,,,14.0,,
15634,B_MOBILE/APP,,,,,,25.0,,
15635,B_MOBILE/APP,,,,,,35.0,,
15638,A_MOBILE/APP,,,,,,6.0,,
15638,B_MOBILE/APP,,,,,,4.0,,
15642,B_MOBILE/APP,,,,,,6.0,,
15644,B_MOBILE/APP,,,,,,1.0,,
15652,B_MOBILE/APP,,,,,,30.0,,
15654,B_MOBILE/APP,,,,,,26.0,,
15662,B_MOBILE/APP,,,,,,1.0,,
15665,A_MOBILE/APP,,,,,,4.0,,
15666,B_MOBILE/APP,,,,,,41.0,,
15667,A_MOBILE/APP,,,,,,1.0,,
15667,B_MOBILE/APP,,,,,,3.0,,
15668,B_MOBILE/APP,,,,,,21.0,,
15670,B_MOBILE/APP,,,,,,42.0,,
15672,B_MOBILE/APP,,,,,,2.0,,
15678,B_MOBILE/APP,,,,,,25.0,,
15682,B_MOBILE/APP,,,,,,30.0,,
15683,B_MOBILE/APP,,,,,,48.0,,
15684,B_MOBILE/APP,,,,,,7.0,,
15685,A_MOBILE/APP,,,,,,7.0,,
15688,B_MOBILE/APP,,,,,,31.0,,
15692,B_MOBILE/APP,,,,,,53.0,,
15693,B_MOBILE/APP,,,,,,45.0,,
15694,B_MOBILE/APP,,,,,,40.0,,
15695,B_MOBILE/APP,,,,,,12.0,,
15697,D_MOBILE/APP,,,,,,2.0,,
15699,B_MOBILE/APP,,,,,,14.0,,
15700,B_MOBILE/APP,,,,,,2.0,,
15701,D_MOBILE/APP,,,,,,3.0,,
15703,A_MOBILE/APP,,,,,,6.0,,
15706,B_MOBILE/APP,,,,,,21.0,,
15709,A_MOBILE/APP,,,,,,22.0,,
15713,B_MOBILE/APP,,,,,,1.0,,
15717,B_MOBILE/APP,,,,,,20.0,,
15724,D_MOBILE/APP,,,,,,2.0,,
15727,B_MOBILE/APP,,,,,,23.0,,
15728,B_MOBILE/APP,,,,,,3.0,,
15732,B_MOBILE/APP,,,,,,18.0,,
15742,B_MOBILE/APP,,,,,,3.0,,
15744,B_MOBILE/APP,,,,,,31.0,,
15749,B_MOBILE/APP,,,,,,15.0,,
15755,B_MOBILE/APP,,,,,,5.0,,
15761,B_MOBILE/APP,,,,,,24.0,,
15768,D_MOBILE/APP,,,,,,2.0,,
15769,B_MOBILE/APP,,,,,,47.0,,
15770,A_MOBILE/APP,,,,,,1.0,,
15773,B_MOBILE/APP,,,,,,14.0,,
15776,A_MOBILE/APP,,,,,,10.0,,
15776,B_MOBILE/APP,,,,,,22.0,,
15788,B_MOBILE/APP,,,,,,8.0,,
15794,B_MOBILE/APP,,,,,,5.0,,
15795,B_MOBILE/APP,,,,,,17.0,,
15796,A_MOBILE/APP,,,,,,4.0,,
15800,B_MOBILE/APP,,,,,,3.0,,
15804,B_MOBILE/APP,,,,,,26.0,,
15806,D_MOBILE/APP,,,,,,5.0,,
15809,A_MOBILE/APP,,,,,,1.0,,
15809,B_MOBILE/APP,,,,,,7.0,,
15813,B_MOBILE/APP,,,,,,25.0,,
15815,A_MOBILE/APP,,,,,,15.0,,
15815,B_MOBILE/APP,,,,,,1.0,,
15820,B_MOBILE/APP,,,,,,42.0,,
15826,B_MOBILE/APP,,,,,,9.0,,
15829,A_MOBILE/APP,,,,,,3.0,,
15829,B_MOBILE/APP,,,,,,3.0,,
15833,B_MOBILE/APP,,,,,,11.0,,
15834,A_MOBILE/APP,,,,,,26.0,,
15834,B_MOBILE/APP,,,,,,4.0,,
15834,C_MOBILE/APP,,,,,,1.0,,
15835,D_MOBILE/APP,,,,,,1.0,,
15838,D_MOBILE/APP,,,,,,1.0,,
15843,B_MOBILE/APP,,,,,,2.0,,
15847,B_MOBILE/APP,,,,,,30.0,,
15847,D_MOBILE/APP,,,,,,4.0,,
15851,B_MOBILE/APP,,,,,,18.0,,
15853,B_MOBILE/APP,,,,,,20.0,,
15854,A_MOBILE/APP,,,,,,20.0,,
15858,B_MOBILE/APP,,,,,,1.0,,
15859,B_MOBILE/APP,,,,,,4.0,,
15863,B_MOBILE/APP,,,,,,14.0,,
15867,B_MOBILE/APP,,,,,,32.0,,
15869,B_MOBILE/APP,,,,,,46.0,,
15874,A_MOBILE/APP,,,,,,19.0,,
15874,B_MOBILE/APP,,,,,,9.0,,
15875,B_MOBILE/APP,,,,,,16.0,,
15876,B_MOBILE/APP,,,,,,1.0,,
15879,B_MOBILE/APP,,,,,,6.0,,
15882,B_MOBILE/APP,,,,,,1.0,,
15885,B_MOBILE/APP,,,,,,47.0,,
15889,B_MOBILE/APP,,,,,,25.0,,
15890,B_MOBILE/APP,,,,,,53.0,,
15891,B_MOBILE/APP,,,,,,20.0,,
15892,B_MOBILE/APP,,,,,,7.0,,
15895,B_MOBILE/APP,,,,,,23.0,,
15904,A_MOBILE/APP,,,,,,1.0,,
15904,B_MOBILE/APP,,,,,,34.0,,
15906,B_MOBILE/APP,,,,,,22.0,,
15911,B_MOBILE/APP,,,,,,18.0,,
15915,B_MOBILE/APP,,,,,,6.0,,
15920,B_MOBILE/APP,,,,,,11.0,,
15921,D_MOBILE/APP,,,,,,2.0,,
15925,D_MOBILE/APP,,,,,,3.0,,
15926,B_MOBILE/APP,,,,,,2.0,,
15928,A_MOBILE/APP,,,,,,1.0,,
15928,B_MOBILE/APP,,,,,,3.0,,
15930,A_MOBILE/APP,,,,,,1.0,,
15933,B_MOBILE/APP,,,,,,1.0,,
15934,B_MOBILE/APP,,,,,,19.0,,
15936,B_MOBILE/APP,,,,,,3.0,,
15939,B_MOBILE/APP,,,,,,55.0,,
15940,B_MOBILE/APP,,,,,,2.0,,
15944,B_MOBILE/APP,,,,,,16.0,,
15947,B_MOBILE/APP,,,,,,3.0,,
15950,B_MOBILE/APP,,,,,,8.0,,
15952,B_MOBILE/APP,,,,,,22.0,,
15953,B_MOBILE/APP,,,,,,17.0,,
15955,B_MOBILE/APP,,,,,,4.0,,
15958,B_MOBILE/APP,,,,,,7.0,,
15959,B_MOBILE/APP,,,,,,33.0,,
15963,B_MOBILE/APP,,,,,,1.0,,
15965,D_MOBILE/APP,,,,,,6.0,,
15971,B_MOBILE/APP,,,,,,21.0,,
15983,B_MOBILE/APP,,,,,,22.0,,
15991,B_MOBILE/APP,,,,,,62.0,,
15996,B_MOBILE/APP,,,,,,5.0,,
15997,B_MOBILE/APP,,,,,,1.0,,
15998,A_MOBILE/APP,,,,,,4.0,,
15999,A_MOBILE/APP,,,,,,24.0,,
16000,B_MOBILE/APP,,,,,,29.0,,
16003,A_MOBILE/APP,,,,,,7.0,,
16005,B_MOBILE/APP,,,,,,8.0,,
16007,B_MOBILE/APP,,,,,,2.0,,
16011,B_MOBILE/APP,,,,,,1.0,,
16014,A_MOBILE/APP,,,,,,4.0,,
16014,B_MOBILE/APP,,,,,,2.0,,
16021,B_MOBILE/APP,,,,,,31.0,,
16027,B_MOBILE/APP,,,,,,35.0,,
16028,B_MOBILE/APP,,,,,,43.0,,
16034,B_MOBILE/APP,,,,,,3.0,,
16035,B_MOBILE/APP,,,,,,1.0,,
16036,B_MOBILE/APP,,,,,,4.0,,
16040,B_MOBILE/APP,,,,,,35.0,,
16041,A_MOBILE/APP,,,,,,3.0,,
16041,B_MOBILE/APP,,,,,,10.0,,
16049,B_MOBILE/APP,,,,,,9.0,,
16052,A_MOBILE/APP,,,,,,2.0,,
16053,B_MOBILE/APP,,,,,,11.0,,
16054,B_MOBILE/APP,,,,,,34.0,,
16057,B_MOBILE/APP,,,,,,4.0,,
16058,B_MOBILE/APP,,,,,,6.0,,
16060,B_MOBILE/APP,,,,,,2.0,,
16065,B_MOBILE/APP,,,,,,30.0,,
16067,B_MOBILE/APP,,,,,,7.0,,
16073,A_MOBILE/APP,,,,,,5.0,,
16074,B_MOBILE/APP,,,,,,8.0,,
16082,D_MOBILE/APP,,,,,,1.0,,
16083,B_MOBILE/APP,,,,,,33.0,,
16091,B_MOBILE/APP,,,,,,8.0,,
16092,B_MOBILE/APP,,,,,,2.0,,
16098,B_MOBILE/APP,,,,,,13.0,,
16100,B_MOBILE/APP,,,,,,39.0,,
16101,B_MOBILE/APP,,,,,,1.0,,
16101,D_MOBILE/APP,,,,,,3.0,,
16103,D_MOBILE/APP,,,,,,2.0,,
16106,B_MOBILE/APP,,,,,,18.0,,
16108,A_MOBILE/APP,,,,,,1.0,,
16110,B_MOBILE/APP,,,,,,6.0,,
16113,B_MOBILE/APP,,,,,,3.0,,
16114,A_MOBILE/APP,,,,,,1.0,,
16116,B_MOBILE/APP,,,,,,4.0,,
16121,B_MOBILE/APP,,,,,,4.0,,
16122,A_MOBILE/APP,,,,,,18.0,,
16125,B_MOBILE/APP,,,,,,15.0,,
16126,B_MOBILE/APP,,,,,,18.0,,
16128,B_MOBILE/APP,,,,,,21.0,,
16129,D_MOBILE/APP,,,,,,2.0,,
16131,B_MOBILE/APP,,,,,,1.0,,
16135,B_MOBILE/APP,,,,,,42.0,,
16136,B_MOBILE/APP,,,,,,18.0,,
16140,B_MOBILE/APP,,,,,,1.0,,
16141,B_MOBILE/APP,,,,,,44.0,,
16142,B_MOBILE/APP,,,,,,2.0,,
16148,B_MOBILE/APP,,,,,,33.0,,
16152,B_MOBILE/APP,,,,,,39.0,,
16153,B_MOBILE/APP,,,,,,10.0,,
16155,D_MOBILE/APP,,,,,,2.0,,
16161,B_MOBILE/APP,,,,,,5.0,,
16166,A_MOBILE/APP,,,,,,1.0,,
16169,B_MOBILE/APP,,,,,,14.0,,
16170,B_MOBILE/APP,,,,,,18.0,,
16174,B_MOBILE/APP,,,,,,9.0,,
16175,B_MOBILE/APP,,,,,,8.0,,
16177,D_MOBILE/APP,,,,,,2.0,,
16178,A_MOBILE/APP,,,,,,1.0,,
16178,B_MOBILE/APP,,,,,,41.0,,
16181,B_MOBILE/APP,,,,,,17.0,,
16184,B_MOBILE/APP,,,,,,54.0,,
16191,B_MOBILE/APP,,,,,,51.0,,
